"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"WESCIN/293652","75","20$ approx","","66","Blacktown","70","Hoyts Cinemas","48.5%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:07 AM","1320 $","Cinema 06","31/01/2023 8:15:00 PM"
"WESCIN/294199","89","20$ approx","","2","Blacktown","86","Hoyts Cinemas","2.3%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:08 AM","40 $","Cinema 02","31/01/2023 8:15:00 PM"
"WESCIN/294183","104","20$ approx","","61","Blacktown","99","Hoyts Cinemas","38.1%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:08 AM","1220 $","Xtremescreen 01","31/01/2023 8:45:00 PM"
"WESCIN/293619","203","20$ approx","","54","Blacktown","197","Hoyts Cinemas","21.5%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:09 AM","1080 $","Xtremescreen 05","31/01/2023 9:15:00 PM"
"WETHER/362542","139","20$ approx","","6","Wetherill Park","135","Hoyts Cinemas","4.3%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:09 AM","120 $","Xtremescreen 5","31/01/2023 2:45:00 PM"
"WETHER/363248","32","20$ approx","","0","Wetherill Park","31","Hoyts Cinemas","0%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:10 AM","0 $","HOYTS LUX 01","31/01/2023 5:10:00 PM"
"WETHER/362543","103","20$ approx","","41","Wetherill Park","100","Hoyts Cinemas","29.1%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:10 AM","820 $","Xtremescreen 5","31/01/2023 6:00:00 PM"
"WETHER/363187","74","20$ approx","","10","Wetherill Park","71","Hoyts Cinemas","12.3%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:11 AM","200 $","Cinema 03","31/01/2023 7:00:00 PM"
"WETHER/363188","93","20$ approx","","2","Wetherill Park","90","Hoyts Cinemas","2.2%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:12 AM","40 $","Cinema 10","31/01/2023 7:40:00 PM"
"WETHER/363191","25","20$ approx","","7","Wetherill Park","24","Hoyts Cinemas","22.6%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:12 AM","140 $","HOYTS LUX 01","31/01/2023 8:40:00 PM"
"WETHER/363246","41","20$ approx","","0","Wetherill Park","38","Hoyts Cinemas","0%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:13 AM","0 $","DBOX 04","31/01/2023 8:50:00 PM"
"WETHER/362544","116","20$ approx","","28","Wetherill Park","113","Hoyts Cinemas","19.9%","Pathaan  (Hindi, Eng Sub)","Auto","31/01/2023 11:58:14 AM","560 $","Xtremescreen 5","31/01/2023 9:15:00 PM"
