"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"MTDRTT/272405","32","20$ approx","","68","Mt Druitt","29","Hoyts Cinemas","70.1%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:20 PM","1360 $","Xtremescreen 03","27/01/2023 9:10:00 PM"
"BANKTN/264641","33","20$ approx","","109","Bankstown","30","Hoyts Cinemas","78.4%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:20 PM","2180 $","Cinema 07","27/01/2023 6:00:00 PM"
"BANKTN/266392","45","20$ approx","","98","Bankstown","40","Hoyts Cinemas","71%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:21 PM","1960 $","Cinema 03","27/01/2023 7:00:00 PM"
"BANKTN/266199","37","20$ approx","","70","Bankstown","34","Hoyts Cinemas","67.3%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:21 PM","1400 $","Cinema 02","27/01/2023 8:00:00 PM"
"BANKTN/265911","40","20$ approx","","101","Bankstown","38","Hoyts Cinemas","72.7%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:22 PM","2020 $","Cinema 07","27/01/2023 9:15:00 PM"
"WESCIN/293814","59","20$ approx","","80","Blacktown","56","Hoyts Cinemas","58.8%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:23 PM","1600 $","Cinema 06","27/01/2023 4:00:00 PM"
"WESCIN/293835","26","20$ approx","","53","Blacktown","23","Hoyts Cinemas","69.7%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:23 PM","1060 $","Cinema 08","27/01/2023 5:20:00 PM"
"WESCIN/291795","45","20$ approx","","214","Blacktown","37","Hoyts Cinemas","85.3%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:23 PM","4280 $","Xtremescreen 05","27/01/2023 6:00:00 PM"
"WESCIN/293844","21","20$ approx","","66","Blacktown","22","Hoyts Cinemas","75%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:24 PM","1320 $","Cinema 02","27/01/2023 8:15:00 PM"
"WESCIN/293843","22","20$ approx","","67","Blacktown","19","Hoyts Cinemas","77.9%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:24 PM","1340 $","Cinema 04","27/01/2023 8:30:00 PM"
"WESCIN/293812","43","20$ approx","","120","","40","Hoyts Cinemas","75%","","Auto","27/01/2023 4:07:24 PM","2400 $","Xtremescreen 01","27/01/2023 8:50:00 PM"
"WESCIN/293464","52","20$ approx","","205","Blacktown","46","Hoyts Cinemas","81.7%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:25 PM","4100 $","Xtremescreen 05","27/01/2023 9:10:00 PM"
"WESCIN/293845","32","20$ approx","","44","Blacktown","29","Hoyts Cinemas","60.3%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:25 PM","880 $","Cinema 09","27/01/2023 9:20:00 PM"
"WESCIN/293632","37","20$ approx","","102","Blacktown","34","Hoyts Cinemas","75%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:26 PM","2040 $","Cinema 06","27/01/2023 9:30:00 PM"
"WETHER/360566","47","20$ approx","","98","Wetherill Park","44","Hoyts Cinemas","69%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:27 PM","1960 $","Xtremescreen 5","27/01/2023 6:00:00 PM"
"WETHER/362796","38","20$ approx","","65","Wetherill Park","38","Hoyts Cinemas","63.1%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:27 PM","1300 $","Cinema 09","27/01/2023 7:50:00 PM"
"WETHER/362803","36","20$ approx","","50","Wetherill Park","31","Hoyts Cinemas","61.7%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:28 PM","1000 $","Cinema 03","27/01/2023 8:30:00 PM"
"WETHER/362422","34","20$ approx","","109","","33","Hoyts Cinemas","76.8%","","Auto","27/01/2023 4:07:28 PM","2180 $","Xtremescreen 5","27/01/2023 9:10:00 PM"
"WETHER/362804","26","20$ approx","","29","Wetherill Park","23","Hoyts Cinemas","55.8%","Pathaan  (Hindi, Eng Sub)","Auto","27/01/2023 4:07:28 PM","580 $","Cinema 07","27/01/2023 9:30:00 PM"
