"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"12603201","152","20$ approx","NSW","15","Liverpool","150","Event Cinemas","9.1%","Varisu - Tamil","Auto","1/02/2023 11:19:10 AM","300 $","8","Wed 01 February 3:45 PM"
"12597771","237","20$ approx","NSW","6","Parramatta","234","Event Cinemas","2.5%","Varisu - Tamil","Auto","1/02/2023 11:19:11 AM","120 $","5","Wed 01 February 9:00 PM"
