"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"12603080","131","20$ approx","NSW","17","Liverpool","129","Event Cinemas","11.6%","Varisu - Tamil","Auto","28/01/2023 12:24:14 PM","340 $","6","Sat 28 January 5:45 PM"
"12597691","232","20$ approx","NSW","11","Parramatta","229","Event Cinemas","4.6%","Varisu - Tamil","Auto","28/01/2023 12:24:17 PM","220 $","5","Sat 28 January 9:00 PM"
