"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"12603174","125","20$ approx","NSW","16","Liverpool","124","Event Cinemas","11.4%","Varisu - Tamil","Auto","31/01/2023 2:53:19 PM","320 $","6","Tue 31 January 5:30 PM"
"12597751","228","20$ approx","NSW","16","Parramatta","224","Event Cinemas","6.7%","Varisu - Tamil","Auto","31/01/2023 9:02:02 PM","320 $","5","Tue 31 January 9:00 PM"
