"SessionId","SeatsRemaining","CostPerTicket","State","Booked","Location","Available","Brand","Occupancy","MovieName","Mode","LastUpdatedOn","TotalCost","Screen","Showtime"
"12642135","102","20$ approx","NSW","20","Burwood","101","Event Cinemas","16.5%","Enkilum Chandrike","Auto","17/02/2023 8:53:14 PM","400 $","10","Fri 17 February 8:45 PM"
